user,item,rating,timestamp
A19X65EBGJE9AE,B004TTZQNY,3,1304899200
A3DD9DONQO2R35,B004TTZQNY,5,1395446400
A1I96OYAUJ3HQE,B004TTZQNY,5,1363219200
A2C4CBAO0FL3XA,B004TTZQNY,5,1356652800
A18UBR3QFZ29DM,B004TTZQNY,4,1309219200
A1FMLEJ3R27NN7,B004TTZQNY,5,1325808000
A3QQD82UMEGWHF,B004TTZQNY,5,1306368000
ABVYCRCRKXD5,B004TTZQNY,1,1384819200
A2JH3X2YSW7M7L,B004TTZQNY,5,1308700800
AK52ZV43BAT3I,B004TTZQNY,5,1305590400
A3N2MWGNBNHY91,B004TTZQNY,5,1358899200
A3U0YUJ7PN97UR,B004TTZQNY,5,1356048000
A10P9YJFD402SW,B004TTZQNY,5,1381795200
AOGD4VLIA65QQ,B004TTZQNY,5,1306800000
A2M8EEJV37S0N4,B004TTZQNY,4,1306972800
A31X0CPWRZG8SN,B004TTZQNY,4,1371168000
A311CWQANWTIY7,B004TTZQNY,3,1395187200
A1WQ1MNJ3IQJVZ,B004TTZQNY,5,1381536000
A3UY19UBA47VDT,B004TTZQNY,2,1380326400
A31YL6VRHPBPJW,B004TTZQNY,5,1308787200
A286E4M5M4NDVJ,B004TTZQNY,5,1326067200
A3N5YAF9839TT6,B004TTZQNY,5,1388361600
AJCLRRHHEDB8L,B004TTZQNY,5,1367280000
A1WAD32HGV18E3,B004TTZQNY,5,1307491200
A2BEP3I3UIWJDS,B004TTZQNY,4,1374192000
A2VTJJGBE5E303,B004TTZQNY,5,1366761600
A1WM0DS9V01R2F,B004TTZQNY,5,1326844800
A25RG178PTYON5,B004TTZQNY,5,1325030400
A2JCPT3KZULO4O,B004TTZQNY,5,1313020800
A2M2RXPC1STQ0K,B004TTZQNY,3,1358640000
A3K2SSE8LAJC3J,B004TTZQNY,4,1397433600
A2W8JDZE7BWRGY,B004TTZQNY,4,1388707200
AVRIVPUZJQMRN,B004TTZQNY,5,1303948800
A3AHR9TB9OK790,B004TTZQNY,5,1365552000
A1LVN237Q3PJJT,B004TTZQNY,5,1326240000
A3CWMNPN1Z3SWC,B004TTZQNY,5,1355270400
A36FP2PL5I9GJE,B004TTZQNY,4,1357776000
A4RV7C0W3KJ6Q,B004TTZQNY,5,1319587200
A1AH4YECMX4D5X,B004TTZQNY,5,1365292800
A24O3N1YKSCT3Y,B004TTZQNY,5,1332288000
A21A0SXFNBMIXC,B004TTZQNY,5,1327017600
AYD4R1WX4H2QK,B004TTZQNY,5,1360195200
AISCQRWEIZ43A,B004TTZQNY,5,1341446400
A2GLVFY3FPYYIN,B004TTZQNY,3,1351382400
A26Z389JE60KHZ,B004TTZQNY,2,1392768000
A1WGKKKPXPNUE2,B004TTZQNY,5,1358380800
A18WKVVCX8BFXQ,B004TTZQNY,5,1388361600
A1SZ42Y0UQWTF8,B004TTZQNY,4,1400284800
A3EE15OZ10OL73,B004TTZQNY,4,1360972800
A3RJN9O1A08YM9,B004TTZQNY,5,1395532800
A2UCZRCN62908W,B004TTZQNY,4,1341360000
A2WAPF5BZIY9HO,B004TTZQNY,5,1397001600
A28ICELY1WG64F,B004TTZQNY,5,1326844800
A24X8P2TG2AR02,B004TTZQNY,5,1356307200
A2S42H06XU5YE0,B004TTZQNY,4,1377907200
A3NPAGCS7G6415,B004TTZQNY,4,1361059200
A4ZGM9LTYEXF9,B004TTZQNY,5,1389398400
A1OXXWQT5EGLS7,B004TTZQNY,3,1389312000
A2I8IHOPYOQB89,B004TTZQNY,5,1325376000
A2L0L2BGTIDANR,B004TTZQNY,3,1376697600
A18MHO39GF6JQZ,B004TTZQNY,5,1375747200
A13XBXA0QF08YT,B004TTZQNY,5,1401062400
A1Z5S1W4Y2BWCQ,B004TTZQNY,5,1308182400
A1S2F164A2N30B,B004TTZQNY,5,1390694400
A3LXIEYII390OH,B004TTZQNY,4,1365811200
A2DDA7E35B29A,B004TTZQNY,4,1383264000
A1YBWUIGQSVPZH,B004TTZQNY,4,1318982400
A2B2B8ME7LOD04,B004TTZQNY,5,1307404800
A3SWJYJY9OK25N,B004TTZQNY,5,1308355200
A27HGHFQX9DY1C,B004TTZQNY,5,1351555200
A3FUGCKC2GY1G2,B004TTZQNY,5,1384992000
A2MHV5LKIW90K3,B004TTZQNY,4,1329350400
A31XOCKBA8BRI7,B004TTZQNY,4,1305244800
ADUAWDX88OC99,B004TTZQNY,4,1356998400
A1Z9KQXGHUFL1K,B004TTZQNY,5,1388016000
A1SQRZ8EG5V7R3,B004TTZQNY,5,1356393600
A1RW9RYVBRUVY4,B004TTZQNY,5,1340582400
A2TW7J1OBWU4TT,B004TTZQNY,4,1306195200
A3S44IQ9SVXHUL,B004TTZQNY,5,1396483200
A2EVSUXUZL7NTM,B004TTZQNY,5,1401753600
AS2EGG43ICMCT,B004TTZQNY,5,1322524800
A2QMKE4TKPOZQ0,B004TTZQNY,5,1389312000
AWMPY9JBO5I0J,B004TTZQNY,5,1387152000
A2I8LUMKXDC3DS,B004TTZQNY,3,1375920000
A2934N3I0Y6M5N,B004TTZQNY,5,1393372800
A398Z48BLXSJWW,B004TTZQNY,5,1333929600
A2Z00EINZ1U1PN,B004TTZQNY,5,1383004800
A3NEGSHBZ313MF,B004TTZQNY,5,1309132800
A2B1PK0UX3K17Z,B004TTZQNY,5,1303948800
A16CV6OJMT3RVO,B004TTZQNY,5,1315699200
A32EGNUZ6SLMIJ,B004TTZQNY,1,1352592000
A1IFGHBHBHI54P,B004TTZQNY,5,1404950400
AMZJ12QASJQTB,B004TTZQNY,5,1303776000
AZOPS8LXS03K0,B004TTZQNY,4,1307059200
ANO2U3KBP6DQF,B004TTZQNY,4,1398643200
A1PRDNJ6EOGJQB,B004TTZQNY,5,1307404800
A1IGBE82U1KY7V,B004TTZQNY,2,1381968000
A1UMOGOCYESU4G,B004TTZQNY,4,1333324800
AUK7KUZCUU5PD,B004TTZQNY,5,1367798400
A9OAM7UANLI39,B004TTZQNY,5,1325635200
A32IYQ614J77GW,B004TTZQNY,5,1370995200
A16PL4M0B2ZY3I,B004TTZQNY,5,1360454400
A2Q5DLPX6G9IAV,B004TTZQNY,5,1388966400
A22XSLLWSCT48U,B004TTZQNY,5,1362528000
A2DKNZAXS98EM3,B004TTZQNY,5,1393113600
A1IUE5YVHQWF6S,B004TTZQNY,3,1392940800
A1QGZVFTF9QFD9,B004TTZQNY,5,1362787200
A2KTUDIXWYB55N,B004TTZQNY,5,1390435200
A3TQWY7BW0TN2W,B004TTZQNY,5,1328486400
A36K2N527TXXJN,B004TTZQNY,3,1387843200
A7S7OXKQ0UQEF,B004TTZQNY,5,1384214400
A1ZILS0DMXQ6EK,B004TTZQNY,4,1330560000
A38BM1SXVD63FL,B004TTZQNY,5,1394496000
A18Y9FJ0RYY4OW,B004TTZQNY,5,1374192000
AN312F1IQY2P0,B004TTZQNY,5,1306108800
A1QNSM76QOXFRQ,B004TTZQNY,4,1337472000
A2K3AK9WC7HWU7,B004TTZQNY,4,1393459200
AGE7V9WWJGM8W,B004TTZQNY,5,1326153600
A3MJTNX1N862QK,B004TTZQNY,5,1358467200
A1UKA0VU4DNKM5,B004TTZQNY,5,1307404800
A4AI2AFZ2ZOHU,B004TTZQNY,5,1307404800
A12M18T2JINQ6E,B004TTZQNY,5,1335225600
ANJ6DKDVYIVWO,B004TTZQNY,5,1334275200
A113Y16A1VAYYB,B004TTZQNY,4,1306972800
ANYZF8EBSIGFJ,B004TTZQNY,5,1304294400
A2T75LBLNRFC3,B004TTZQNY,5,1306972800
A2DAAVFJA30A25,B004TTZQNY,4,1309305600
A3MUENO8RUCMCD,B004TTZQNY,5,1404259200
ALOAHZ3CIZUSM,B004TTZQNY,5,1378252800
A1XX9FK7I57LEC,B004TTZQNY,5,1320364800
A3HASENK5HGWUU,B004TTZQNY,5,1384819200
A1G8TXN5MN3XSV,B004TTZQNY,5,1386201600
A1XPLZYP21QDYD,B004TTZQNY,5,1358208000
A16PR7ETM9E19O,B004TTZQNY,3,1349740800
A1RBMNE37EBQ37,B004TTZQNY,5,1386374400
A2P551V3ASPX3Q,B004TTZQNY,4,1388275200
AMNGLZAUIVB0I,B004TTZQNY,5,1327017600
A6DP6C7SYSLI2,B004TTZQNY,5,1306195200
A38ETYARQZQYWW,B004TTZQNY,2,1362528000
ALENIK0N08JI4,B004TTZQNY,5,1356739200
A3S0BOSB5W721R,B004TTZQNY,5,1303948800
A25YAHFUQOGAQL,B004TTZQNY,5,1304467200
A2RH3O0P7QQNJH,B004TTZQNY,5,1382400000
A1FHR3A6ZXM8DV,B004TTZQNY,5,1390262400
A178QYJ9R26YJF,B004TTZQNY,5,1364256000
A2FJZ2IPQBACBW,B004TTZQNY,5,1371772800
A3UBTMIK2OVYYO,B004TTZQNY,5,1335744000
A3G5FHLVPTEK4J,B004TTZQNY,4,1368316800
AJ8SVXL3SJN7T,B004TTZQNY,5,1327536000
A37H090ALCECFD,B004TTZQNY,4,1308614400
A3AABBHJZ0RFEM,B004TTZQNY,3,1393459200
A2AJOUQ09KN8N1,B004TTZQNY,5,1360713600
A15LA6OSJMKCQB,B004TTZQNY,5,1376352000
A4D6UO6WEQZ92,B004TTZQNY,5,1402272000
ALS719E4Y4ZPF,B004TTZQNY,5,1319587200
A27788O9MFR12E,B004TTZQNY,5,1315526400
A26TUT5QBLVVQP,B004TTZQNY,5,1363910400
A33CJ7F11Q5LD5,B004TTZQNY,5,1370649600
A2MVZ0AGH4Q2P0,B004TTZQNY,1,1337558400
A36VJIR34LB15Y,B004TTZQNY,5,1375660800
A3WKWOK131CEP,B004TTZQNY,5,1388534400
A3AHGNGXYMR1MV,B004TTZQNY,4,1308182400
ADTPR7EYWH3LQ,B004TTZQNY,3,1311897600
A112H4IGE6M47W,B004TTZQNY,5,1308614400
ADNYQPW5UTTSS,B004TTZQNY,2,1328832000
ATBMVKWV24T8D,B004TTZQNY,5,1380931200
A36BNL96P9RBXW,B004TTZQNY,5,1384732800
A3HXXB1DY29UGH,B004TTZQNY,5,1357430400
A3C95KXZO01RD4,B004TTZQNY,5,1331337600
A2RRGXS3JSN3K3,B004TTZQNY,5,1327536000
A19CJQFQE0FKUR,B004TTZQNY,5,1359072000
A0903711K6ZVUD1AJCNJ,B004TTZQNY,4,1384300800
A1SPIR261X0T6V,B004TTZQNY,2,1401235200
A2OPQUMV9UP9J3,B004TTZQNY,5,1390780800
A1QODP0PKPCBBI,B004TTZQNY,5,1332115200
A5ON32D4E0RSA,B004TTZQNY,3,1309651200
APC366XPNGQI5,B004TTZQNY,5,1359590400
A32Y7T67R5WPJ0,B004TTZQNY,5,1306972800
A3HOZSEX3AJ9MB,B004TTZQNY,3,1312588800
A323DRR5CCH0S0,B004TTZQNY,5,1307491200
A124QISAIUYI1D,B004TTZQNY,5,1337126400
A10LMKX2HO7CVA,B004TTZQNY,4,1345420800
A20X6F7HZ3RE7O,B004TTZQNY,5,1308960000
A1E0UZGJEW1YGN,B004TTZQNY,5,1309392000
A1V6B83DGMBJAX,B004TTZQNY,5,1374105600
A2KDOJWYYNRGQK,B004TTZQNY,4,1395273600
A1IOEQU92UR8SO,B004TTZQNY,4,1308614400
A953F0H0IVOIW,B004TTZQNY,1,1387843200
A2U0HXTH5FZ5XU,B004TTZQNY,5,1373068800
A2LS42KKK1HHW1,B004TTZQNY,5,1308009600
A3VOWO7ICXJSH7,B004TTZQNY,4,1307491200
A1R4IS3IHESF98,B004TTZQNY,5,1389484800
ASD7G617DUCIL,B004TTZQNY,3,1308182400
A2FWI0GBI65BC6,B004TTZQNY,5,1303862400
A23UMGC3IY4B78,B004TTZQNY,3,1357430400
A1HEIN60EH9CJU,B004TTZQNY,4,1391126400
A179CGG5GUOH1U,B004TTZQNY,5,1397260800
AW5VERXS1TS0P,B004TTZQNY,4,1370563200
A3993S385TDHJB,B004TTZQNY,5,1380585600
A2VF6NDREN11CQ,B004TTZQNY,5,1322438400
A3LQJS51XYG9ZN,B004TTZQNY,5,1306195200
A1K6KKCCCJ5CJ4,B004TTZQNY,4,1354320000
A2X2B4S54Q87Q1,B004TTZQNY,5,1377216000
AAX5GG3RQGDCD,B004TTZQNY,5,1393027200
A2VPQLT7GYZKPB,B004TTZQNY,4,1377734400
A3ND6UPIO7D54I,B004TTZQNY,4,1399680000
A35TPZPVYEGXQU,B004TTZQNY,4,1309478400
A3OZZCRH7K8CWU,B004TTZQNY,4,1357171200
A2ABSB1PNN4MBR,B004TTZQNY,5,1394150400
A2A17CCF6CMG48,B004TTZQNY,2,1377475200
A8JTBQU3M2SMH,B004TTZQNY,2,1359244800
A28R5YS5575LG,B004TTZQNY,5,1332028800
A3MY132WGV4PRR,B004TTZQNY,3,1375574400
A29I22F05923YV,B004TTZQNY,4,1392249600
A3SG9KBR7V5KJW,B004TTZQNY,2,1395619200
A3BJZ1IQ498EBG,B004TTZQNY,4,1303948800
AGGH4QECKSSSZ,B004TTZQNY,5,1323820800
A2TAF5T9FQ67T4,B004TTZQNY,5,1305331200
A26RF1KW83S7OH,B004TTZQNY,3,1389744000
AF6Z5PFRFGTIE,B004TTZQNY,5,1320278400
AS2JUSR4T0YGJ,B004TTZQNY,5,1380585600
A3E0VGWMGF45F7,B004TTZQNY,5,1327881600
A3A2625WJG87CG,B004TTZQNY,5,1387584000
A3OEHNHL9H77DD,B004TTZQNY,5,1308873600
A1D7TUW91KUVN,B004TTZQNY,3,1382659200
A1L07CDZ47ALMK,B004TTZQNY,4,1308528000
A1W38XQF9G4UA7,B004TTZQNY,5,1305331200
A2761PMXU1D3FF,B004TTZQNY,5,1363219200
A1VJTX99IOTPC2,B004TTZQNY,5,1335916800
A3VDZFQN7N0M9K,B004TTZQNY,5,1304035200
AJ6ZOZ0RGUADC,B004TTZQNY,5,1306972800
A3QOQ75XUK92D7,B004TTZQNY,4,1307059200
A3CGCFITJ9Y5JA,B004TTZQNY,5,1394150400
A196NH7TR3OZT8,B004TTZQNY,4,1315353600
AP40HXOPNB3UN,B004TTZQNY,4,1374278400
A287RH0DQY2ELV,B004TTZQNY,5,1360886400
A17N2HOBORBFPM,B004TTZQNY,5,1352332800
A3QXYCIR8OE0JX,B004TTZQNY,4,1365897600
A3OA4R5GZBC4G8,B004TTZQNY,5,1328486400
A1LM62IZ68SJU6,B004TTZQNY,5,1359676800
A31JYFP9HC6DAC,B004TTZQNY,4,1367107200
AR5IV6ZNUOOP8,B004TTZQNY,5,1331769600
A2OT8Q8WL367YI,B004TTZQNY,5,1375660800
A1S0WQ462EYKXJ,B004TTZQNY,2,1327881600
A1ZCEOLQ25HX37,B004TTZQNY,5,1385164800
AYW0758EPMCT1,B004TTZQNY,5,1386806400
AAWD02P03MJIU,B004TTZQNY,5,1306281600
AR7HM2DLNAE5R,B004TTZQNY,4,1336262400
A330WPW1GPFH,B004TTZQNY,5,1375228800
A21H82ZXV9RFWW,B004TTZQNY,5,1310342400
A2QT8YSQA1YJLO,B004TTZQNY,5,1311120000
A1185S88HFI18Y,B004TTZQNY,4,1328400000
A2P35TXKLPLGU6,B004TTZQNY,5,1389916800
A33RA0JQVI5RCX,B004TTZQNY,5,1366416000
A1YKPCVMHIFO22,B004TTZQNY,5,1306108800
A2ZZAAW6CLWAAJ,B004TTZQNY,4,1356652800
A3F29C9O8P7E36,B004TTZQNY,5,1404259200
A2VN56IALH0L2,B004TTZQNY,5,1383609600
A151PJC9P8EZL9,B004TTZQNY,5,1347408000
AL8LNIOFB3OG,B004TTZQNY,5,1310428800
ANTROV0HYTC88,B004TTZQNY,3,1385769600
AH778OL2G8C8E,B004TTZQNY,5,1325808000
A1JUGOQ4WMS63O,B004TTZQNY,5,1343088000
A39X73H4E53IXA,B004TTZQNY,5,1359072000
A3W4X95UT7FPE2,B004TTZQNY,5,1345161600
A21TDFXGN65T3J,B004TTZQNY,5,1308614400
A3Q8TKPJQADUZ1,B004TTZQNY,5,1309305600
A1HHEYC3VNYWE,B004TTZQNY,5,1389744000
A1E7Y7VHEWVR63,B004TTZQNY,4,1374451200
A3USLG729DRWNY,B004TTZQNY,5,1360713600
A2J9T1BA8074E0,B004TTZQNY,5,1305676800
A36UGV07IC1FCZ,B004TTZQNY,5,1362009600
A1UHALI09IZOYD,B004TTZQNY,5,1359331200
A3UUWCF39VRC6Q,B004TTZQNY,5,1303862400
A2HWU6AF8SCYZ,B004TTZQNY,5,1339027200
A2DQV0S5QOTX9U,B004TTZQNY,5,1391212800
A1R9KOZ27IQCEQ,B004TTZQNY,5,1391558400
A37PTC4IDH30WJ,B004TTZQNY,5,1389657600
A23QQVEFRK7TA6,B004TTZQNY,5,1329264000
A1I6QA3O7W2M4P,B004TTZQNY,5,1396396800
A3GL1J7W9I7FGF,B004TTZQNY,4,1313884800
A3MYFZY9A3VSWP,B004TTZQNY,5,1306972800
A27QT69UIU3XVI,B004TTZQNY,5,1357603200
A199KDXRSNXJUN,B004TTZQNY,5,1331251200
A3VMW05VK7JX3S,B004TTZQNY,4,1391126400
A12221EEPVGZ4S,B004TTZQNY,5,1349568000
AS26LK7VEHOM8,B004TTZQNY,3,1404172800
AFEAOW83786CY,B004TTZQNY,5,1357689600
A15VD7ADG6BW36,B004TTZQNY,5,1369958400
AYZNRKUNE5WID,B004TTZQNY,4,1305763200
AB669L0FYW5TL,B004TTZQNY,5,1311465600
AM2YG43EVB606,B004TTZQNY,5,1377302400
AKCPCVIWPJKQZ,B004TTZQNY,5,1387843200
A80XYHZ74WH6K,B004TTZQNY,5,1396137600
A1XJ7E0GHR937M,B004TTZQNY,5,1390089600
AQB6QXC2PH7E0,B004TTZQNY,5,1304035200
A1827F569ORL5O,B004TTZQNY,4,1378252800
A17DTQNNGE1JTX,B004TTZQNY,5,1395014400
A2WLC6I350NDFL,B004TTZQNY,5,1308873600
A3V61YMQI77U40,B004TTZQNY,5,1389830400
AM1A7FRSHSO6K,B004TTZQNY,5,1325548800
A2W9SC6NERDHMB,B004TTZQNY,4,1368403200
A2LW1VSXZWQRHZ,B004TTZQNY,4,1306972800
AA8L37D6OV8XU,B004TTZQNY,4,1309910400
A17VRENW929DZ8,B004TTZQNY,4,1359072000
A27T9I8RIF8SS8,B004TTZQNY,1,1393545600
A2UED7ZVSM9KC6,B004TTZQNY,5,1303862400
A1X5IIDM4WP376,B004TTZQNY,2,1394323200
A27ILUAZCV2GHL,B004TTZQNY,4,1362787200
A1QZ39PU63LCQ2,B004TTZQNY,5,1359504000
A3RDRDXFSH2LGI,B004TTZQNY,5,1313625600
A18EQ5I2DRT0YO,B004TTZQNY,5,1308787200
AEFWS4DN9TH4V,B004TTZQNY,3,1314230400
A3IL1HYJ9P2DYZ,B004TTZQNY,5,1308355200
A3HL4AVIBHIIOZ,B004TTZQNY,3,1358035200
A2S7TV5A3HK7S4,B004TTZQNY,5,1363824000
A1DF2E46Z0KDEM,B004TTZQNY,5,1375747200
AOTLVUY8G91Z9,B004TTZQNY,1,1329609600
A1YVVU356BX5IM,B004TTZQNY,3,1385337600
A3V9DL2N8JDHT4,B004TTZQNY,3,1306022400
A1TVABWQ5SSCIT,B004TTZQNY,5,1386115200
A132VQ7JC6IN3H,B004TTZQNY,3,1374278400
A3PGIKSBIH9FUS,B004TTZQNY,5,1362182400
A380OKUWW06ILX,B004TTZQNY,4,1375401600
ACNFW53K8HDTZ,B004TTZQNY,5,1401926400
A1UJV1EOEOJV7N,B004TTZQNY,5,1305331200
A3J6IB2B8TAHOL,B004TTZQNY,5,1358640000
AXTPESH3WR0VS,B004TTZQNY,5,1391731200
A2NP4PIGHSDGAJ,B004TTZQNY,5,1356912000
A3N1MFXYJO2JFL,B004TTZQNY,4,1334016000
AJMCEKRJ03RL5,B004TTZQNY,4,1335484800
A3EW7DV4PDDBBR,B004TTZQNY,5,1403049600
A12BFF84MH07LB,B004TTZQNY,5,1367280000
A49Z1P6B8P91P,B004TTZQNY,5,1308614400
A28LCBWJM62P3T,B004TTZQNY,5,1370476800
AHXOY7ZHQZUOQ,B004TTZQNY,5,1394064000
A29SZEN24PBR9E,B004TTZQNY,5,1362009600
AKP1VDDZTMZPU,B004TTZQNY,3,1318291200
A1CN8GZCAGLIGN,B004TTZQNY,5,1361491200
A2C87MWLM8MQ4T,B004TTZQNY,4,1402531200
A1MBIJQT2NOOYN,B004TTZQNY,5,1315267200
AQXUP3442N7G,B004TTZQNY,4,1364688000
A3PU7NUUIUXH6W,B004TTZQNY,5,1322870400
AM3W8N7L2AWFF,B004TTZQNY,5,1333929600
A69UOA657RHEC,B004TTZQNY,5,1358899200
A1ZW76RWHIVRXV,B004TTZQNY,5,1322006400
A3F1D65DX62DAY,B004TTZQNY,2,1308960000
A3HARGFQ39Q9BD,B004TTZQNY,2,1358985600
A3B1Y2CETNRDZ0,B004TTZQNY,5,1308009600
A1RA58ZO66O4Y9,B004TTZQNY,5,1306972800
ANWCUII5D08UA,B004TTZQNY,5,1337040000
A3PLG4U9ZBJL4P,B004TTZQNY,5,1337731200
A19GXNAYV5B9HW,B004TTZQNY,4,1394496000
A3TTTH6XIYIMIQ,B004TTZQNY,5,1338508800
A3MAZB7U116QMU,B004TTZQNY,5,1357689600
A2ZKNUTMP1ETXX,B004TTZQNY,4,1357776000
A31I709XUYQ2BT,B004TTZQNY,4,1336348800
A2AV0X9X9PT6LV,B004TTZQNY,5,1306972800
A2OKG8UA0G4OXS,B004TTZQNY,5,1404172800
A36B70720IAB1A,B004TTZQNY,5,1344211200
AY3ZKRC1UVVB7,B004TTZQNY,5,1308182400
A3Z9QN0RCOHEY,B004TTZQNY,5,1376524800
AL6RV0MHMLGHU,B004TTZQNY,5,1365465600
AUKPIVNHMEWIG,B004TTZQNY,4,1303862400
A20M91OC35EB2O,B004TTZQNY,5,1334707200
ASHN7HS4G6I7X,B004TTZQNY,4,1398729600
A395XOMUDHXFUX,B004TTZQNY,5,1376870400
AX7EL3QBADEQY,B004TTZQNY,5,1345766400
A2IQH1VEG2K0IN,B004TTZQNY,5,1401148800
A1C3LL92JCJXVD,B004TTZQNY,5,1326499200
A3JMNBATAJCV5T,B004TTZQNY,5,1307750400
A2QDQZ4ZDSEFYB,B004TTZQNY,5,1359504000
A1XIRNJDV6P9FE,B004TTZQNY,5,1388707200
A3HQOVMVV3VUZU,B004TTZQNY,5,1327536000
A8DCHX6VMU4MT,B004TTZQNY,5,1306972800
A1U2UZUCMGTM2I,B004TTZQNY,5,1337644800
AT7E5K8DYE8CG,B004TTZQNY,4,1377820800
A101X82A3M0K1C,B004TTZQNY,5,1308009600
A3Q9ZYJQCF47MF,B004TTZQNY,3,1318723200
A39RQP3N9O4SJY,B004TTZQNY,5,1308700800
A12NZ3VSITAIHW,B004TTZQNY,5,1336694400
A3D27HIATYSJHW,B004TTZQNY,5,1318550400
A3PHJA7DJHJEC3,B004TTZQNY,3,1312675200
ABLANKV9WKDH7,B004TTZQNY,4,1379289600
A2LKJEU1NOAKB2,B004TTZQNY,5,1324252800
A38MIR307TVBBF,B004TTZQNY,4,1347408000
AQTHJFB8B0TSV,B004TTZQNY,5,1379721600
A30IJJUA4XVQIU,B004TTZQNY,5,1356998400
A3U5F1N96NDG0R,B004TTZQNY,5,1325548800
A28S6LL2RRVURD,B004TTZQNY,5,1390694400
ANK1DDUHB703O,B004TTZQNY,5,1340236800
A2TTIFLQ65P7SA,B004TTZQNY,5,1378252800
A93DLLAGPV5LF,B004TTZQNY,5,1339113600
A2Y5WQ4MGVRQJZ,B004TTZQNY,5,1359158400
A22WUM80F1NEPG,B004TTZQNY,5,1329436800
A34MOCL3V1CM5V,B004TTZQNY,5,1306108800
A42P4D5CZPYA,B004TTZQNY,4,1308009600
A1IQVYW4E1229J,B004TTZQNY,5,1306972800
A1YKWBC3406TIA,B004TTZQNY,5,1313625600
A8YHNT81ENFST,B004TTZQNY,1,1308700800
A3EGUITZ56FMOK,B004TTZQNY,5,1337126400
A1RSZMXQ2GQVZ5,B004TTZQNY,5,1308268800
ANYVVV6R9LG2W,B004TTZQNY,4,1349136000
A20UCYAYZL975K,B004TTZQNY,5,1400630400
A2K8S2GK8JQPR2,B004TTZQNY,4,1400198400
AQRPMBCW38QZP,B004TTZQNY,4,1307404800
ANHDROBY6JL0T,B004TTZQNY,5,1354320000
A39W0CYS0TNWHZ,B004TTZQNY,5,1305590400
A35D0BDMECR78,B004TTZQNY,5,1404259200
A2RDUZHC9XR7G0,B004TTZQNY,5,1388620800
AO48Y1G61Z5NA,B004TTZQNY,4,1357948800
ASF6XBX2EXMB1,B004TTZQNY,5,1305676800
A2ZMFGFZY7QCCM,B004TTZQNY,2,1327017600
AKKP3S2GNZQZ,B004TTZQNY,5,1309132800
A1VFRDCYYSWYWL,B004TTZQNY,5,1308700800
A3A7FIFTVSLIVD,B004TTZQNY,3,1389398400
A2M72L1HAWWJH7,B004TTZQNY,5,1346889600
A2G52RUIOZS4RO,B004TTZQNY,5,1367366400
A1Y1P7VKNM7N19,B004TTZQNY,5,1305504000
A254CWW3TKIRII,B004TTZQNY,5,1394841600
A51BU8P6HVC5I,B004TTZQNY,5,1357948800
A3TFF4YSMG5BR2,B004TTZQNY,2,1359504000
A398PENKH8M9B2,B004TTZQNY,5,1393977600
A3QLVOEYZ0QLA3,B004TTZQNY,4,1395705600
A3NNAOV34OQEHI,B004TTZQNY,1,1379894400
A3QX7HY5BL908R,B004TTZQNY,4,1306972800
A42O9XLIY0HN5,B004TTZQNY,5,1336089600
A2JL4Q94A0SXWR,B004TTZQNY,5,1382486400
A124A7Z9FXE8JC,B004TTZQNY,5,1388361600
AL9F8H8MHS4PG,B004TTZQNY,5,1399680000
A34CV20SBC7WPY,B004TTZQNY,4,1306972800
A35CMXYZY1KHXB,B004TTZQNY,5,1309046400
A2E6868A4FVSSM,B004TTZQNY,5,1377302400
AYN2FG8DM2IRE,B004TTZQNY,5,1342828800
A2FZLHGFYY1KU1,B004TTZQNY,5,1323734400
A12CKYSA78VPBQ,B004TTZQNY,5,1324080000
A2C7THEGI6WYU6,B004TTZQNY,5,1382486400
ACJBLZG6L21J8,B004TTZQNY,1,1396569600
AB62HGE3FBP7V,B004TTZQNY,5,1349049600
A16W25EEFR9BP,B004TTZQNY,5,1342656000
AWUQB1NKH4AP4,B004TTZQNY,5,1330560000
A13G3DQVH8LYNW,B004TTZQNY,5,1404259200
A3V0LTZ2W7PBC0,B004TTZQNY,4,1306368000
A30NHLNIY4LEW3,B004TTZQNY,4,1306972800
A38OO4EVB0YMAI,B004TTZQNY,5,1328313600
A39VETRTIIQ25I,B004TTZQNY,5,1305590400
A31RWET9KI7AIO,B004TTZQNY,4,1345680000
A1OAOZHDE5G5YP,B004TTZQNY,5,1327276800
AF9DZFUKMAWTR,B004TTZQNY,5,1366156800
AR2TD7QJ9E011,B004TTZQNY,5,1386115200
A3IS8E7TRX1X9L,B004TTZQNY,2,1365379200
A3DJZWMQYLAHCZ,B004TTZQNY,5,1305590400
A1VWH7612T0D2Y,B004TTZQNY,4,1307750400
A3P467ND0KGSTW,B004TTZQNY,3,1398816000
A1Y18LDB7RZ06A,B004TTZQNY,3,1336348800
A1EU73CDBOWSJL,B004TTZQNY,5,1305936000
A2JOHGDW4X5SWZ,B004TTZQNY,2,1394150400
A2H76G10A8TGZZ,B004TTZQNY,3,1345852800
A7SSH0VPPMBSE,B004TTZQNY,3,1366416000
A3M0G8NKLT1J5D,B004TTZQNY,5,1303948800
A9N2TOCBWSP87,B004TTZQNY,5,1310428800
A2KD0C95WWK7MA,B004TTZQNY,5,1314230400
A1AKW7TSJN0CTN,B004TTZQNY,5,1306972800
ANU1NMAN32W77,B004TTZQNY,5,1308009600
A1D3EI9CIEVEWX,B004TTZQNY,3,1375142400
A6G26C52F1WJN,B004TTZQNY,5,1308096000
